ref,url,content
Rule 20(7)(a)(i),https://www.wipo.int/pct/en/texts/rules/r20.html,"where an invitation under Rule 20.3(a), 20.5(a) or 20.5bis(a), as applicable, was sent to the applicant, two months from the date of the invitation"
Rule 20(7)(a)(ii),https://www.wipo.int/pct/en/texts/rules/r20.html,"where no such invitation was sent to the applicant, two months from the date on which one or more elements referred to in Article 11(1)(iii) were first received by the receiving Office."
Rule 20(7)(b),https://www.wipo.int/pct/en/texts/rules/r20.html,"Where neither a correction under Article 11(2) nor a notice under Rule 20.6(a) confirming the incorporation by reference of an element referred to in Article 11(1)(iii)(d) or (e) is received by the receiving Office prior to the expiration of the applicable time limit under paragraph (a), any such correction or notice received by that Office after the expiration of that time limit but before it sends a notification to the applicant under Rule 20.4(i) shall be considered to have been received within that time limit."
Rule 20(8),https://www.wipo.int/pct/en/texts/rules/r20.html,Incompatibility with National Laws
Rule 20(8)(a),https://www.wipo.int/pct/en/texts/rules/r20.html,"If, on October 5, 2005, any of Rules 20.3(a)(ii) and (b)(ii), 20.5(a)(ii) and (d), and 20.6 are not compatible with the national law applied by the receiving Office, the Rules concerned shall not apply to an international application filed with that receiving Office for as long as they continue not to be compatible with that law, provided that the said Office informs the International Bureau accordingly by April 5, 2006. The information received shall be promptly published by the International Bureau in the Gazette.2"
Rule 20(8)(a-bis),https://www.wipo.int/pct/en/texts/rules/r20.html,"(a-bis)  If, on October 9, 2019, any of Rules 20.5bis(a)(ii) and (d) are not compatible with the national law applied by the receiving Office, the Rules concerned shall not apply to an international application filed with that receiving Office for as long as they continue not to be compatible with that law, provided that the said Office informs the International Bureau accordingly by April 9, 2020.  The information received shall be promptly published by the International Bureau in the Gazette.2"
Rule 20(8)(a-ter),https://www.wipo.int/pct/en/texts/rules/r20.html,"(a-ter)  Where an element or a part cannot be incorporated by reference in the international application under Rules 4.18 and 20.6 because of the operation of paragraph (a) or paragraph (a-bis) of this Rule, the receiving Office shall proceed as provided for in Rule 20.3(b)(i), 20.5(b), 20.5(c), 20.5bis(b) or 20.5bis(c), as the case may be.  Where the receiving Office proceeds as provided for in Rule 20.5(c) or 20.5bis(c), the applicant may proceed as provided for in Rule 20.5(e) or 20.5bis(e), as the case may be."
Rule 20(8)(b),https://www.wipo.int/pct/en/texts/rules/r20.html,"If, on October 5, 2005, any of Rules 20.3(a)(ii) and (b)(ii), 20.5(a)(ii) and (d), and 20.6 are not compatible with the national law applied by the designated Office, the Rules concerned shall not apply in respect of that Office in relation to an international application in respect of which the acts referred to in Article 22 have been performed before that Office for as long as they continue not to be compatible with that law, provided that the said Office informs the International Bureau accordingly by April 5, 2006. The information received shall be promptly published by the International Bureau in the Gazette.2"
Rule 20(8)(b-bis),https://www.wipo.int/pct/en/texts/rules/r20.html,"(b-bis)  If, on October 9, 2019, any of Rules 20.5bis(a)(ii) and (d) are not compatible with the national law applied by the designated Office, the Rules concerned shall not apply in respect of that Office in relation to an international application in respect of which the acts referred to in Article 22 have been performed before that Office for as long as they continue not to be compatible with that law, provided that the said Office informs the International Bureau accordingly by April 9, 2020.  The information received shall be promptly published by the International Bureau in the Gazette.2"
Rule 20(8)(c),https://www.wipo.int/pct/en/texts/rules/r20.html,"Where an element or part is considered to have been incorporated by reference in the international application by virtue of a finding of the receiving Office under Rule 20.6(b), but that incorporation by reference does not apply to the international application for the purposes of the procedure before a designated Office because of the operation of paragraph (b) or paragraph (b-bis) of this Rule, the designated Office may treat the application as if the international filing date had been accorded under Rule 20.3(b)(i), 20.5(b) or 20.5bis(b), or corrected under Rule 20.5(c) or 20.5bis(c), as the case may be, provided that Rule 82ter.1(c) and (d) shall apply mutatis mutandis."
Rule 21(1),https://www.wipo.int/pct/en/texts/rules/r21.html,Responsibility of the Receiving Office
